"","Row.names","Log2FoldChange","AveExpr","t","P.Value","P.Adjust","B","chromosome_name","start","end","totalGC","exonGc","intronGc","length","exonLength","GCtile","biotype","gc","gene_name","col"
"2322","ENSG00000257809",0.332868442393869,4.21239871817607,1.13487425245005,0.258499881806795,0.601982105526915,-5.31486344927954,"chr12",56150796,56158220,0.528619528619529,0.516535986147865,"0.5273766546329723",7425,537,"6","antisense",52.86,"RP11-603J24.14","not"
"2359","ENSG00000258701",0.258227649540188,5.26087966526749,1.13467770549567,0.258581953816836,0.601982105526915,-5.49197888029359,"chr14",104821201,104823718,0.591342335186656,0.591342335186656,".",2518,2517,"8","lincRNA",59.13,"LINC00638","not"
"2589","ENSG00000261094",-0.157122591052813,6.89581892384659,-1.1341935404815,0.258784204270187,0.601982105526915,-5.78203740242528,"chr9",122937623,122940333,0.370343046846182,0.36723982550738,".",2711,2672,"1","sense_overlapping",37.03,"RP11-355O1.11","not"
"765","ENSG00000225855",0.175488530829557,5.80968863928863,1.13361293401865,0.259026887425154,0.602161493756348,-5.60151023196395,"chr1",155316863,155324176,0.5638501503965,0.537777258948904,"0.5530202745760169",7314,3642,"7","antisense",56.39,"RUSC1-AS1","not"
"1299","ENSG00000233892",0.363124116662287,3.79746108823809,1.13325120423493,0.259178164637039,0.602161493756348,-5.28050313803083,"chr6",30186798,30188614,0.452394056136489,0.404813399957598,".",1817,1201,"2","processed_pseudogene",45.24,"PAIP1P1","not"
"792","ENSG00000226117",-0.403033267737035,3.63875361934829,-1.13269329226154,0.259411607573573,0.602209585797711,-5.24745495878384,"chr17",39839369,39839524,0.384615384615385,0.384615384615385,".",156,155,"1","processed_pseudogene",38.46,"AC079199.2","not"
"864","ENSG00000227082",-0.452935039350863,3.14259582740543,-1.13198937365964,0.259706353075835,0.602209585797711,-5.1977504083063,"chr1",121396754,121463129,0.369290104857177,0.395075091667381,".",66376,3660,"2","lincRNA",36.93,"CH17-437K3.1","not"
"1775","ENSG00000244026",-0.187601950575688,7.1616621068314,-1.13168803364511,0.259832602133187,0.602209585797711,-5.8159554206364,"chr3",75421552,75435110,0.527915037982152,0.567447228276275,"0.5259118533434635",13559,3650,"7","transcribed_unprocessed_pseudogene",52.79,"FAM86DP","not"
"2693","ENSG00000262468",0.171087517744072,6.83752918147869,1.13211467794069,0.259653868389974,0.602209585797711,-5.77926063245464,"chr16",4245825,4253789,0.503954802259887,0.539187862925736,"0.4903872932484302",7965,2266,"7","lincRNA",50.4,"LINC01569","not"
"2177","ENSG00000254802",0.210626659924223,6.79162007977819,1.13025842380609,0.260432135336996,0.603231289711105,-5.76268135414203,"chr8",60965802,60967775,0.449848024316109,0.514505974572998,".",1974,857,"6","lincRNA",44.98,"AC022182.3","not"
"1099","ENSG00000230747",0.247788825621215,5.320882872451,1.12929923613737,0.260834930652856,0.603238843947189,-5.52442274054307,"chr2",96307263,96321731,0.462298707581726,0.566298534443212,".",14469,738,"7","antisense",46.23,"AC021188.4","not"
"1979","ENSG00000250132",-0.367923961720342,3.52906582705714,-1.12891364771262,0.260996975018475,0.603238843947189,-5.25927124574268,"chr12",974133,991190,0.457615195216321,0.453950675667645,"0.452083823875677",17058,3665,"4","antisense",45.76,"RP11-359B12.2","not"
"2334","ENSG00000258181",-0.271564416023351,5.24218637989213,-1.12836201274957,0.261228923214174,0.603238843947189,-5.51643131180072,"chr12",47248124,47257539,0.408878504672897,0.441116205843948,"0.5106382978723404",9416,506,"3","lincRNA",40.89,"RP11-493L12.4","not"
"2877","ENSG00000267249",0.329903100710167,4.13881015176576,1.12855277548616,0.261148696129738,0.603238843947189,-5.34071912130801,"chr18",12670426,12671145,0.363888888888889,0.363888888888889,".",720,719,"1","sense_intronic",36.39,"RP11-973H7.3","not"
"3147","ENSG00000271461",-0.260202982996707,6.08366331939361,-1.12909918145263,0.26091899527694,0.603238843947189,-5.6599775991048,"chr20",1756756,1758940,0.40091533180778,0.40091533180778,".",2185,2184,"2","processed_pseudogene",40.09,"RP4-673D20.6","not"
"566","ENSG00000220749",0.301510398706081,5.34410868886869,1.1268069702536,0.261883554095053,0.604383357082753,-5.52574041545079,"chr1",212051524,212052006,0.43064182194617,0.43064182194617,".",483,482,"3","processed_pseudogene",43.06,"RPL21P28","not"
"818","ENSG00000226415",0.148685702421789,7.36875385350688,1.12389212041591,0.263113714085494,0.606853900023642,-5.84725369275104,"chr1",76699789,76700538,0.565333333333333,0.565333333333333,".",750,749,"7","processed_pseudogene",56.53,"TPI1P1","not"
"1057","ENSG00000230149",0.388973715399268,3.50337536572166,1.12327435357625,0.263374948755611,0.607088041370574,-5.26861043292873,"chr22",38734730,38738990,0.579676132363295,0.575193470791866,"0.5789036544850499",4261,524,"7","antisense",57.97,"RP3-508I15.19","not"
"153","ENSG00000183458",0.345043689465937,5.82290048147486,1.12203744333427,0.26389854417952,0.607190294446946,-5.62691353162141,"chr16",14911551,14935708,0.628363275105555,0.670829547607031,"0.6111138442990254",24158,6799,"8","transcribed_unprocessed_pseudogene",62.84,"RP11-958N24.1","not"
"1173","ENSG00000232104",-0.20765575986752,6.06288453594563,-1.12265064685935,0.263638878816869,0.607190294446946,-5.68178634893149,"chr9",3526723,3691814,0.381381290432002,0.435763968680776,"0.3794470888021161",165092,1552,"3","lincRNA",38.14,"RFX3-AS1","not"
"3771","ENSG00000282164",0.219502062572875,6.03416689935679,1.12211384177496,0.263866182993738,0.607190294446946,-5.66845446682914,"chr8",140094894,140100560,0.571554614434445,0.571554614434445,".",5667,5666,"7","sense_intronic",57.16,"PEG13","not"
"1003","ENSG00000229320",0.171342821858371,7.72225208185399,1.12148962411616,0.26413067295096,0.607356737983423,-5.88767650603785,"chr3",160565447,160569248,0.504208311415045,0.568025924372521,"0.6338797814207651",3802,2044,"7","transcribed_processed_pseudogene",50.42,"KRT8P12","not"
"1318","ENSG00000234184",-0.361462219130518,4.78478388279745,-1.12052287017165,0.264540665301739,0.607564392031366,-5.44032652361434,"chr1",80535755,80646788,0.344876344182863,0.39353196642822,"0.3446972200081976",111034,704,"2","lincRNA",34.49,"RP5-887A10.1","not"
"2756","ENSG00000264456",0.205187633408435,5.73257739732463,1.12076667518807,0.264437227794036,0.607564392031366,-5.62526845356581,"chr17",30971652,30973312,0.45153521974714,0.45153521974714,".",1661,1660,"4","sense_intronic",45.15,"RP11-848P1.2","not"
"891","ENSG00000227671",0.182843798107793,9.88141586473759,1.11981892497743,0.264839481679877,0.607883375522472,-6.1216529923368,"chr1",247189851,247210856,0.409121203465676,0.413224305548207,"0.361527616971005",21006,2154,"2","transcribed_unprocessed_pseudogene",40.91,"RP11-488L18.4","not"
"314","ENSG00000204959",0.332217284737243,4.38531222158365,1.11851239731421,0.265394710549024,0.608619126269547,-5.38899307478826,"chr7",144272445,144286966,0.492080980581187,0.567590616073455,"0.4545548283430742",14522,4520,"7","unprocessed_pseudogene",49.21,"ARHGEF34P","not"
"1889","ENSG00000247934",-0.415636809169891,2.89376671585822,-1.1183112307619,0.265480271337782,0.608619126269547,-5.1893832426211,"chr12",28163298,28190738,0.373455777850661,0.447869394265139,"0.3442701501230877",27441,2724,"4","antisense",37.35,"RP11-967K21.1","not"
"604","ENSG00000223508",-0.307085006463258,3.64855865767241,-1.11574782905596,0.266572228070788,0.609285050449227,-5.28593329001089,"chr8",213186,232231,0.437047149007666,0.50817730131595,"0.3808698819247081",19046,1018,"6","transcribed_processed_pseudogene",43.7,"RPL23AP53","not"
"1563","ENSG00000237989",0.343327528764346,4.07868607455502,1.11596651339144,0.266478951239871,0.609285050449227,-5.32224818875867,"chr21",43358147,43362349,0.574113728289317,0.578984942616495,".",4203,2796,"7","lincRNA",57.41,"TCONS_00029157","not"
"1614","ENSG00000239883",0.214406885419089,6.32192115188892,1.11672293026777,0.266156487093088,0.609285050449227,-5.7190319945159,"chr10",45854093,45972154,0.389464857447782,0.434019525467828,"0.38708022592660996",118062,3199,"3","transcribed_unprocessed_pseudogene",38.95,"PARGP1","not"
"2759","ENSG00000264575",0.252845296083986,5.13754063852419,1.11720561482247,0.265950858392633,0.609285050449227,-5.50303984053359,"chr18",5236724,5238598,0.5456,0.5456,".",1875,1874,"7","lincRNA",54.56,"LINC00526","not"
"3417","ENSG00000273320",0.298832722722968,4.7169563665528,1.11633331416903,0.266322548364229,0.609285050449227,-5.4565714102597,"chr7",106285480,106286326,0.471074380165289,0.471074380165289,".",847,846,"5","antisense",47.11,"RP11-22N19.2","not"
"486","ENSG00000214837",0.361565194438597,3.51626990853269,1.1147718009285,0.26698881660979,0.609870487940992,-5.2576340839709,"chr1",243056307,243101744,0.455323737840574,0.5281251967564,"0.4484679449343536",45438,3823,"6","transcribed_unprocessed_pseudogene",45.53,"LINC01347","not"
"110","ENSG00000178464",0.141731889759948,10.5747300589263,1.11409503279802,0.26727794069055,0.610164235774642,-6.18320177270271,"chr19",12643275,12643919,0.545736434108527,0.545736434108527,".",645,644,"7","processed_pseudogene",54.57,"RPL10P16","not"
"84","ENSG00000174171",0.225931025296443,8.28260449706949,1.11126483746939,0.26848939565891,0.611297719080912,-5.96540504904659,"chr15",41892793,41898575,0.563202490057064,0.606497094961487,"0.5795633762608869",5783,4000,"8","antisense",56.32,"RP11-23P13.6","not"
"1157","ENSG00000231841",-0.293977308653605,3.98041085408531,-1.11105683134161,0.268578582179722,0.611297719080912,-5.3327485930987,"chr4",152927446,152928207,0.464566929133858,0.464566929133858,".",762,761,"4","processed_pseudogene",46.46,"RP11-206F17.2","not"
"1639","ENSG00000240376",0.161926376928569,8.99252824705237,1.11126988073332,0.268487233520596,0.611297719080912,-6.04228455471242,"chr5",33162179,33162807,0.511923688394277,0.511923688394277,".",629,628,"6","processed_pseudogene",51.19,"RP11-36C20.1","not"
"1778","ENSG00000244063",0.341028706658703,4.03501174031986,1.1111346009802,0.268545234582984,0.611297719080912,-5.33494649325788,"chr2",113829390,113831119,0.436994219653179,0.391885314906081,".",1730,414,"2","lincRNA",43.7,"AC024704.2","not"
"2080","ENSG00000252641",-0.356954457237272,2.8155968784631,-1.11197534096914,0.268184909159028,0.611297719080912,-5.19942328085476,"chr3",133664926,133665034,0.376146788990826,0.376146788990826,".",109,108,"1","snRNA",37.61,"RNU6-678P","not"
"302","ENSG00000204283",0.376401971833692,3.38192125267461,1.1092428852774,0.269357217789986,0.612336593791709,-5.2438258917952,"chr17",77879027,77884087,0.559968385694527,0.558371534890084,".",5061,4676,"7","lincRNA",56,"FLJ45079","not"
"3463","ENSG00000273837",0.586666029215444,6.79190487845837,1.10947254833031,0.269258548472659,0.612336593791709,-5.76467497404412,"chr19",51639478,51639931,0.33920704845815,0.33920704845815,".",454,453,"1","sense_intronic",33.92,"LLNLR-470E3.1","not"
"209","ENSG00000196810",0.145533711435036,8.44406832828806,1.10827525138095,0.269773214512938,0.612700393448827,-5.99359720530418,"chr4",1249300,1288291,0.467839556832171,0.521458632374915,"0.4567659717176234",38992,12036,"6","antisense",46.78,"CTBP1-AS2","not"
"3572","ENSG00000275709",-0.357748907280159,3.42796982004492,-1.10812084546678,0.269839636578094,0.612700393448827,-5.26693261807187,"chr15",45585757,45586304,0.406934306569343,0.406934306569343,".",548,547,"2","lincRNA",40.69,"RP11-96O20.5","not"
"43","ENSG00000149656",-0.415115182630986,2.75865025379352,-1.10750748605052,0.270103602515546,0.612831711655465,-5.19905868810692,"chr20",64290385,64313132,0.385044839106735,0.461117838646167,"0.3822562664098358",22748,1433,"4","lincRNA",38.5,"LINC00266-1","not"
"847","ENSG00000226864",0.381191744263358,2.77110374989475,1.10699537835505,0.270324130831749,0.612831711655465,-5.19460086542024,"chr10",121928312,121951965,0.435571150756743,0.499083392334738,"0.3310753598645216",23654,1168,"5","transcribed_unitary_pseudogene",43.56,"ATE1-AS1","not"
"2999","ENSG00000268889",-0.401211774362215,3.28920650058763,-1.10686299851582,0.270381157707502,0.612831711655465,-5.2579495310353,"chr19",51394488,51403650,0.452799301538797,0.497123332992755,".",9163,557,"5","lincRNA",45.28,"CTD-2616J11.14","not"
"2782","ENSG00000265452",0.340182984816166,3.66268916552606,1.1054197908098,0.271003407154615,0.613876013465251,-5.2890673944404,"chr2",53849122,53849205,0.297619047619048,0.297619047619048,".",84,83,"1","miRNA",29.76,"MIR3682","not"
"2739","ENSG00000263823",-0.336445587389043,3.75746434510162,-1.10477308358929,0.271282561434272,0.614142356171334,-5.2856565555814,"chr18",31942575,31944156,0.582174462705436,0.582174462705436,".",1582,1581,"7","antisense",58.22,"RP11-326K13.4","not"
"426","ENSG00000213557",-0.371570603078547,3.84578093629466,-1.10281663901245,0.272128283016531,0.614181730614868,-5.321450346164,"chr9",108040213,108040592,0.442105263157895,0.442105263157895,".",380,379,"3","processed_pseudogene",44.21,"RP11-240E2.2","not"
"2218","ENSG00000255441",0.221102430225625,7.13322727984359,1.10249045925516,0.27226945963853,0.614181730614868,-5.84935872767561,"chr19",51415724,51417425,0.602232667450059,0.63085388484602,"0.5512820512820513",1702,1002,"8","antisense",60.22,"CTD-2616J11.2","not"
"2351","ENSG00000258559",-0.27692395130755,4.80937497830816,-1.10304750358179,0.272028391204505,0.614181730614868,-5.50041710319938,"chr14",74289127,74294425,0.524627288167579,0.48060124206825,".",5299,1365,"5","sense_overlapping",52.46,"AC005519.4","not"
"2405","ENSG00000259321",0.133476317387558,7.75431105736674,1.10380247595754,0.271701902699172,0.614181730614868,-5.91134801566464,"chr14",24139445,24140444,0.432,0.390837166189515,".",1000,745,"2","lincRNA",43.2,"RP11-468E2.5","not"
"2596","ENSG00000261126",0.359214521758783,3.65635387510772,1.10252469053332,0.272254641328363,0.614181730614868,-5.2845308526564,"chr18",80046900,80095482,0.45511804540683,0.470182854594175,"0.4784552862630006",48583,6615,"5","lincRNA",45.51,"RP11-795F19.1","not"
"2757","ENSG00000264538",-0.132204472148951,8.38577763416281,-1.10386575344013,0.271674550625678,0.614181730614868,-5.98552973286976,"chr17",30709299,30790908,0.453547359392231,0.487936797160581,"0.44917141764042323",81610,3823,"5","transcribed_unprocessed_pseudogene",45.35,"SUZ12P1","not"
"916","ENSG00000228106",0.374023628615828,3.83137978988957,1.10206776437863,0.272452485201608,0.614230068950956,-5.30742690020352,"chr1",222815022,222837384,0.379197782050709,0.452968399872364,"0.3745788429511364",22363,1122,"4","lincRNA",37.92,"RP11-452F19.3","not"
"1146","ENSG00000231686",0.260517131921761,4.80643309990978,1.10114061225312,0.272854237381404,0.614771165552292,-5.45423066429362,"chrX",146619597,146620584,0.639676113360324,0.639676113360324,".",988,987,"8","processed_pseudogene",63.97,"RP1-203P18.1","not"
"2964","ENSG00000268061",0.213184013948505,5.65152794086491,1.10070628842995,0.273042578847559,0.614831067653775,-5.61167244716873,"chr19",47484282,47501597,0.569011319011319,0.575501084786071,"0.5669692063458932",17316,1890,"7","antisense",56.9,"NAPA-AS1","not"
"138","ENSG00000182048",-0.332873101343058,3.68621904091903,-1.09943202506232,0.273595673103563,0.61558540271907,-5.29273436773966,"chr11",3609901,3637559,0.495354134278173,0.579791926580078,"0.4831527649748194",27659,3244,"7","transcribed_unprocessed_pseudogene",49.54,"TRPC2","not"
"1171","ENSG00000232097",-0.371124515089361,3.67589719384122,-1.09918845849246,0.273701481345759,0.61558540271907,-5.29171062499567,"chr7",97938439,97938794,0.620786516853933,0.620786516853933,".",356,355,"8","processed_pseudogene",62.08,"AC079781.8","not"
"353","ENSG00000206991",-0.385633300261035,2.96859707993936,-1.09596213858313,0.275105702937139,0.617246497853091,-5.22192211430529,"chr15",43637632,43637738,0.373831775700935,0.373831775700935,".",107,106,"1","snRNA",37.38,"RNU6-610P","not"
"631","ENSG00000223820",0.387210877685349,3.60797549268174,1.09467037134895,0.275669323092001,0.617246497853091,-5.30004198280686,"chr10",87817928,87845612,0.388658118114502,0.460274312257922,"0.38793631120469835",27685,2689,"4","transcribed_unprocessed_pseudogene",38.87,"CFL1P1","not"
"991","ENSG00000229119",0.190650503501359,7.54881502350272,1.09485398656832,0.275589160080362,0.617246497853091,-5.90352807819535,"chr5",166382305,166382599,0.552542372881356,0.552542372881356,".",295,294,"7","processed_pseudogene",55.25,"CTB-63M22.1","not"
"1079","ENSG00000230492",-0.458375730632573,3.24652648437913,-1.09648737759833,0.274876759849908,0.617246497853091,-5.23401330625874,"chr20",23010209,23030785,0.452738494435535,0.478397690269315,"0.46183779162327626",20577,715,"5","antisense",45.27,"RP4-753D10.5","not"
"1585","ENSG00000238197",-0.170893226925701,6.31894486396934,-1.09685625905268,0.274716049139398,0.617246497853091,-5.74729768924106,"chr21",32728115,32743122,0.395988805970149,0.453593684127758,"0.36109121726621435",15008,4040,"4","antisense",39.6,"PAXBP1-AS1","not"
"1823","ENSG00000245534",-0.334907379440201,3.69011391372215,-1.09505483617674,0.275501491278553,0.617246497853091,-5.30636692367483,"chr15",60479178,60630637,0.401835468110392,0.427850908925983,"0.3999723316269682",151460,2025,"3","antisense",40.18,"RORA-AS1","not"
"2083","ENSG00000253005",-0.275426626767491,5.29865840538715,-1.09451157369234,0.275738664189264,0.617246497853091,-5.56063176328738,"chr1",28142737,28142841,0.380952380952381,0.380952380952381,".",105,104,"1","snRNA",38.1,"RNU6-176P","not"
"3407","ENSG00000273265",-0.229405945304848,4.74160954213302,-1.09413865317469,0.275901552184268,0.617246497853091,-5.47877886962343,"chr2",96812239,96813657,0.457364341085271,0.465097444039468,".",1419,413,"4","lincRNA",45.74,"RP11-353K11.1","not"
